dataset,universe,real,task,is_binary,K,n,p,n_num,n_cat,cat_share,n_train,n_cal,n_test,family_orig,family_strict,family_size_strict,in_F1_main,outside_envelope,K_profile,openml_id,synthetic_family,source,info_n_classes,nan_share_num,num_binary_cols,num_lowcard_cols,num_median_unique,cat_levels_total,cat_levels_max,p_onehot,test_majority,test_minority,test_imb_ratio,test_H_norm,test_n_eff_classes,test_min_count,test_classes_present,ytest_counts_match_raw,pool_majority,pool_classes,test_classes_missing,syn_n_informative,syn_n_redundant,syn_n_noise,syn_snr,syn_fisher_ratio,syn_mean_skewness,syn_max_skewness,syn_mean_kurtosis,syn_max_kurtosis,syn_mean_abs_correlation,syn_max_abs_correlation,n_models_any,n_models_complete10,n_tfm_complete10,n_gbdt_complete10,n_deep_complete10,n_classic_complete10,models_missing_complete10,acc_best,acc_best_model,acc_median_models,acc_worst,acc_spread_models,nll_best,share_models_acc_gt_0.9,eps_mean_models,eps_max_models,share_models_eps_pos,no_empty_any_model,width_mean_models,cov_mean_models,acc_tfm_mean,eps_tfm_mean,nll_tfm_mean,acc_gbdt_mean,eps_gbdt_mean,nll_gbdt_mean,acc_deep_mean,eps_deep_mean,nll_deep_mean,acc_classic_mean,eps_classic_mean,nll_classic_mean,acc_ref5,acc_logreg,acc_knn,cal_min_class_min,cal_min_class_median,cal_n_below_9_max,cal_n_below_19_max,cal_n_below_99_max,n_splits,test_dup_in_pool,test_dup_label_agree,pool_dup_share,conflict_share,acc_margin_best_vs_second,acc_second_model,K_gt_10,n_gt_published,p_gt_published,K_gt_published,tabpfn_v1_subsampled,mitra_support_subsampled,pfnv2_subsample_binds,n_cal_per_class,log10_n,log10_n_cal,lift_best_over_majority,headroom_best_vs_1m_alpha,nonlin_gap_best_minus_logreg,gap_tfm_minus_gbdt_acc,gap_tfm_minus_gbdt_eps
abalone,A_published112,True,multiclass,False,3,4177,8,7,1,0.125,2338,1003,836,abalone,abalone,1,True,False,3,1557.0,,https://www.openml.org/search?type=data&status=active&id=1557&sort=runs,3.0,0.0,0,0,880.0,3,3,10,0.34688995215311,0.3169856459330143,1.0943396226415094,0.999370795587175,2.997926961478207,265,3,True,0.3463035019455253,3,0,,,,,,,,,,,,22,22,13,3,4,2,,0.6480861244019139,tabpfn3,0.6380980861244019,0.6069377990430622,0.04114832535885171,0.7397967027554071,0.0,0.0,0.0,0.0,True,1.7311657242279248,0.8874565028273161,0.64205005520795,0.0,0.7457870018641404,0.6223285486443381,0.0,0.8624915257673136,0.6260167464114833,0.0,0.7789486806122483,0.6071172248803828,0.0,0.9326039358818143,0.616244019138756,0.6072966507177033,0.6069377990430622,318,318.0,0,0,0,10,0.0,,0.0,0.0,0.0010765550239234,tabfm,False,False,False,False,False,False,False,334.3333333333333,3.620864475265121,3.0013009330204183,0.3011961722488039,-0.2519138755980861,0.0407894736842106,0.019721506563611935,0.0
ada,A_published112,True,binclass,True,2,4147,48,48,0,0.0,2321,996,830,ada,ada,4,True,False,2,41156.0,,https://www.openml.org/search?type=data&status=active&id=41156&sort=runs,2.0,0.0,42,42,2.0,0,0,48,0.7518072289156627,0.2481927710843373,3.029126213592233,0.808401148921292,1.751269541374595,206,2,True,0.7518842327404281,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.8655421686746989,exaone,0.8563855421686747,0.8236144578313253,0.041927710843373656,0.2950307030839897,0.0,0.0,0.0,0.0,True,1.0959474260679078,0.894813800657174,0.8576645041705283,0.0,0.31301022385820276,0.8562650602409639,0.0,0.3325298323549141,0.843222891566265,0.0,0.3737512729554416,0.830301204819277,0.0,0.3634226714562026,0.8458795180722893,0.836987951807229,0.8236144578313253,247,247.0,0,0,0,10,0.0,,0.0006029544769369,0.0,0.0033734939759035,tabfm,False,False,False,False,False,False,False,498.0,3.617734035364018,2.998259338423699,0.11373493975903626,-0.034457831325301114,0.02855421686746995,0.0013994439295643701,0.0
ada_agnostic,A_published112,True,binclass,True,2,4562,48,48,0,0.0,2554,1095,913,ada,ada,4,True,False,2,,,https://www.openml.org/search?type=data&status=any&sort=runs&order=desc&id=1043,2.0,0.0,42,42,2.0,0,0,48,0.7513691128148959,0.248630887185104,3.0220264317180616,0.8091009117480917,1.7521191807918162,227,2,True,0.7519868457111537,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.8547645125958379,tabfm,0.8421139101861992,0.8075575027382257,0.04720700985761217,0.31072595929802105,0.0,0.0,0.0,0.0,True,1.1377377277705865,0.900985761226725,0.844772095374505,0.0,0.33318144622844037,0.840489229645856,0.0,0.3542668205786576,0.8329682365826944,0.0,0.3696391454115352,0.8212486308871851,0.0,0.38344914381406736,0.8327929901423877,0.8349397590361447,0.8075575027382257,272,272.0,0,0,0,10,0.0,,0.0005480953685941,0.0,0.0023001095290252,exaone,False,False,False,False,False,False,False,547.5,3.6591552809406296,3.0394141191761372,0.10339539978094192,-0.04523548740416217,0.019824753559693153,0.004282865728648999,0.0
ada_prior,A_published112,True,binclass,True,2,4562,14,6,8,0.5714285714285714,2554,1095,913,ada,ada,4,True,False,2,1037.0,,https://www.openml.org/search?type=data&status=active&id=1037&sort=runs,2.0,0.0,0,0,71.0,97,40,103,0.7513691128148959,0.248630887185104,3.0220264317180616,0.8091009117480917,1.7521191807918162,227,2,True,0.7519868457111537,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.8596933187294633,exaone,0.8446878422782038,0.825301204819277,0.03439211391018626,0.32131176078553486,0.0,0.0,0.0,0.0,True,1.1076222244349296,0.8911032559992034,0.8495155446962676,0.0,0.3428668522701989,0.8451989777290981,0.0,0.3668436874180736,0.8374041621029573,0.0,0.3801448884805113,0.8265607886089813,0.0,0.4205997716658336,0.8377437020810514,0.8278203723986856,0.825301204819277,272,272.0,0,0,0,10,0.0,,0.0,0.0,0.0030668127053669,tabfm,False,False,False,False,False,False,False,547.5,3.6591552809406296,3.0394141191761372,0.10832420591456737,-0.040306681270536715,0.03187294633077775,0.004316566967169422,0.0
adult,D_new62,True,binclass,True,2,48842,14,6,8,0.5714285714285714,22792,9769,16281,adult,ada,4,False,True,2,,,https://archive.ics.uci.edu/dataset/2/adult,,0.0,0,0,97.5,102,42,108,0.7637737239727289,0.236226276027271,3.233229329173167,0.788708184990964,1.7275269112933205,3846,2,True,0.7591904425539756,2,0,,,,,,,,,,,,21,21,12,3,4,2,exaone,0.8763896566549967,tabfm,0.860800933603587,0.8256249616116946,0.050764695043302055,0.271129995079329,0.0,0.0,0.0,0.0,True,1.0885022272529183,0.8993898818663881,0.8622402391335505,0.0,0.2990746060185773,0.8715558012407101,0.0,0.27999795796962834,0.8578895645230636,0.0,0.3072950738006717,0.8325962778699096,0.0,0.3992656876894932,0.8559719918923898,0.8256249616116946,0.8395675941281248,2352,2352.0,0,0,0,10,0.0015969535040845,0.8846153846153846,0.0015048677866158,3.073518564052127e-05,0.0043793378785087,lightgbm,False,True,False,False,True,True,True,4884.5,4.688793439285537,3.9898501096031804,0.11261593268226777,-0.023610343345003337,0.050764695043302055,-0.009315562107159558,0.0
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,A_published112,True,binclass,True,2,2000,7,3,4,0.5714285714285714,1120,480,400,airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,1,True,False,2,44528.0,,https://www.openml.org/search?type=data&status=active&id=44528&sort=runs,2.0,0.0,0,0,513.0,416,196,419,0.555,0.445,1.247191011235955,0.9912540071703688,1.9879121563051896,178,2,True,0.554375,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.627,catboost,0.610375,0.55125,0.07574999999999998,0.637444741240679,0.0,0.0,0.0,0.0,True,1.665147727272727,0.9092840909090909,0.6098846153846155,0.0,0.6425283616411535,0.6106666666666667,0.0,0.7562644286127852,0.587875,0.0,0.7313377038967286,0.58175,0.0,1.1623222433506433,0.5991,0.5925,0.571,214,214.0,0,0,0,10,0.005,0.5,0.00125,0.0,0.0067499999999999,tabm,False,False,False,False,False,False,False,240.0,3.3010299956639813,2.681241237375587,0.07199999999999995,-0.273,0.034499999999999975,-0.0007820512820512215,0.0
allbp,A_published112,True,multiclass,False,3,3772,29,6,23,0.7931034482758621,2111,906,755,thyroid-uci,thyroid-uci,6,True,False,3,40707.0,,https://www.openml.org/search?type=data&status=active&id=40707&sort=runs,3.0,0.0,0,0,191.0,48,5,54,0.9562913907284768,0.0039735099337748,240.66666666666663,0.1755592165560141,1.212726963491894,3,3,True,0.9569108385813724,3,0,,,,,,,,,,,,22,22,13,3,4,2,,0.9781456953642383,tabfm,0.9758278145695365,0.9606622516556291,0.017483443708609214,0.06344077296166777,1.0,0.08375677302829618,0.0929801324503311,1.0,False,0.9162432269717038,0.907989163154726,0.9762098828323994,0.08483953132959753,0.07085450943475033,0.9759823399558499,0.08697571743929355,0.12525820023403292,0.9690066225165563,0.08132450331125823,0.15710399566766875,0.9639735099337747,0.07675496688741718,0.4057452965428903,0.9711788079470199,0.9672847682119204,0.9606622516556291,3,3.0,1,1,2,10,0.0211920529801324,1.0,0.0235333112363274,0.0,0.0002649006622515,exaone,False,False,False,False,False,False,False,302.0,3.5765716840652906,2.957128197676813,0.021854304635761546,0.07814569536423832,0.0108609271523179,0.00022754287654946914,-0.0021361861096960283
allrep,A_published112,True,multiclass,False,4,3772,29,6,23,0.7931034482758621,2111,906,755,thyroid-uci,thyroid-uci,6,True,False,4,40708.0,,https://www.openml.org/search?type=data&status=active&id=40708&sort=runs,4.0,0.0,0,0,191.0,48,5,54,0.9668874172185432,0.0092715231788079,104.28571428571428,0.1308616471370391,1.1989099434558357,7,4,True,0.9671859463042758,4,0,,,,,,,,,,,,22,22,13,3,4,2,,0.9859602649006624,tabpfn26,0.9817218543046358,0.9664900662251655,0.01947019867549682,0.034357541836133584,1.0,0.11053582179409989,0.11827814569536418,1.0,False,0.8894641782059001,0.8885310054184227,0.981996943453897,0.11239938869077938,0.04303950782844384,0.9822075055187637,0.11523178807947015,0.10855275313776312,0.9717218543046358,0.10758278145695359,0.10305536681765745,0.9680794701986755,0.0972847682119205,0.18746547520703288,0.9765562913907285,0.9664900662251655,0.9696688741721855,8,8.0,1,3,3,10,0.0225165562913907,1.0,0.0225389459728206,0.0,2.220446049250313e-16,tabfm,False,False,False,False,False,False,False,226.5,3.5765716840652906,2.957128197676813,0.019072847682119143,0.08596026490066233,0.01947019867549682,-0.00021056206486669282,-0.0028323993886907733
analcatdata_authorship,A_published112,True,multiclass,False,4,841,69,69,0,0.0,470,202,169,analcatdata_authorship,analcatdata_authorship,1,True,False,4,458.0,,https://www.openml.org/search?type=data&status=active&id=458&sort=runs,4.0,0.0,0,3,23.0,0,0,69,0.378698224852071,0.0650887573964497,5.818181818181818,0.893769323731528,3.452254077964545,11,4,True,0.3764880952380952,4,0,,,,,,,,,,,,22,22,13,3,4,2,,0.9964497041420118,PFN-v2,0.9908284023668639,0.9840236686390533,0.01242603550295851,0.00876622510465801,1.0,0.08353953738569118,0.0994082840236686,1.0,False,0.9164604626143088,0.9152770306616461,0.9934456076467911,0.08839326354119251,0.01588474516931254,0.9883629191321498,0.08165680473372777,0.06305632263580353,0.9860946745562131,0.07677514792899404,0.15684886058479763,0.9884615384615385,0.06834319526627215,0.13877474529394074,0.9884023668639053,0.9887573964497042,0.9881656804733728,13,13.0,0,1,4,10,0.0,,0.0,0.0,0.0,PFN-v2,False,False,False,False,False,False,False,50.5,2.924795995797912,2.305351369446624,0.6177514792899408,0.09644970414201182,0.007692307692307665,0.005082688514641331,0.006736458807464735
artificial-characters,D_new62,True,multiclass,False,10,10218,7,7,0,0.0,5721,2453,2044,artificial-characters,artificial-characters,1,False,True,10,1459.0,,https://www.openml.org/search?type=data&status=active&id=1459&sort=runs,10.0,0.0,0,1,63.0,0,0,7,0.1384540117416829,0.0587084148727984,2.3583333333333334,0.9888742244516212,9.74707312922066,120,10,True,0.1386102275507707,10,0,,,,,,,,,,,,21,21,12,3,4,2,exaone,0.9652152641878669,tabfm,0.7725048923679061,0.34153620352250486,0.6236790606653619,0.08439147918898818,0.047619047619047616,0.014413847730873139,0.09192759295499017,0.9523809523809523,False,1.5301206784083494,0.899242847824061,0.7670743639921721,0.02423760600130459,0.49286045662930483,0.8587573385518592,0.0015981735159817099,0.4189901252464028,0.7353351272015656,0.0007338551859099599,0.6682421512199852,0.5769324853228963,0.0020547945205479203,1.2061346249589975,0.746027397260274,0.34153620352250486,0.8123287671232877,144,144.0,0,0,0,10,0.8111545988258317,0.9891435464414958,0.8163689747981404,0.0057815845824411,0.0935420743639922,tabm,False,False,False,True,True,False,False,245.3,4.009365898346244,3.3896975482063856,0.8267612524461839,0.06521526418786683,0.6236790606653619,-0.0916829745596871,0.02263943248532288
autoUniv-au7-1100,A_published112,True,multiclass,False,5,1100,12,8,4,0.3333333333333333,616,264,220,autoUniv-au7-1100,autoUniv-au7-1100,1,True,False,5,1552.0,,https://www.openml.org/search?type=data&status=active&id=1552&sort=runs,5.0,0.0,0,3,104.0,10,3,18,0.2772727272727273,0.1409090909090909,1.967741935483871,0.982679805870342,4.862545836117861,31,5,True,0.2772727272727273,5,0,,,,,,,,,,,,22,22,13,3,4,2,,0.43136363636363634,tabfm,0.3861363636363636,0.3013636363636364,0.12999999999999995,1.345566440327564,0.0,0.0,0.0,0.0,True,3.4088636363636367,0.8757024793388432,0.4030769230769231,0.0,1.3873099721451831,0.35651515151515145,0.0,1.7031121915074774,0.32693181818181816,0.0,1.6761828166994546,0.3284090909090909,0.0,1.5826386218458564,0.34527272727272723,0.3336363636363636,0.3231818181818181,37,37.0,0,0,5,10,0.0,,0.0,0.0,0.0063636363636363,exaone,False,False,False,False,False,False,False,52.8,3.041392685158225,2.4216039268698313,0.15409090909090906,-0.4686363636363637,0.09772727272727272,0.04656177156177166,0.0
bank,D_new62,True,binclass,True,2,45211,16,7,9,0.5625,25317,10851,9043,bank,bank,1,False,True,2,,,https://archive.ics.uci.edu/ml/datasets/Bank+Marketing,2.0,0.0,0,0,77.0,44,12,51,0.8830034280659074,0.1169965719340926,7.547258979206049,0.5206655352609749,1.434616904092792,1058,2,True,0.8830181375801813,2,0,,,,,,,,,,,,21,21,12,3,4,2,exaone,0.9129271259537763,tabfm,0.9073537542850824,0.8908437465442883,0.022083379409488013,0.1796441225347121,0.7619047619047619,0.015325192335034165,0.028607762910538504,0.9047619047619048,False,0.9864156964344956,0.8982870202155837,0.9076670721368277,0.020667919938073605,0.19366505923877578,0.9055217663754656,0.014983965498175336,0.20759115668608455,0.9033036602897269,0.007215525821077044,0.21719534573369087,0.8931493973238969,0.0,0.4051793960097937,0.900572818754838,0.8908437465442883,0.8954550481035055,1269,1269.0,0,0,0,10,0.0,,0.0,0.0,0.0023885878580117,tabpfn3,False,True,False,False,True,True,True,5425.5,4.6552441130877975,4.035469763481282,0.029923697887868972,0.01292712595377632,0.022083379409488013,0.0021453057613621818,0.005683954439898269
banknote_authentication,A_published112,True,binclass,True,2,1372,4,4,0,0.0,767,330,275,banknote_authentication,banknote_authentication,1,True,False,2,,,https://archive.ics.uci.edu/dataset/267/banknote+authentication,2.0,0.0,0,0,1263.0,0,0,4,0.5563636363636364,0.4436363636363636,1.2540983606557377,0.9908140079951206,1.987305966974616,122,2,True,0.5551504102096627,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.5563636363636364,mitra,0.548,0.5047272727272727,0.0516363636363637,0.6864328043150337,0.0,0.0,0.0,0.0,True,1.7865950413223144,0.9084628099173556,0.5504055944055943,0.0,0.688773950469475,0.5254545454545455,0.0,1.3071513889479733,0.5315454545454545,0.0,0.7199772671440843,0.55,0.0,0.8207787202492438,0.5352727272727272,0.5469090909090909,0.5530909090909091,147,147.0,0,0,0,10,0.029090909090909,0.375,0.0209662716499544,0.0046168051708217,0.0,mitra@v2,False,False,False,False,False,False,False,165.0,3.137354111370733,2.5185139398778875,0.0,-0.34363636363636363,0.009454545454545493,0.024951048951048826,0.0
baseball,A_published112,True,multiclass,False,3,1340,16,15,1,0.0625,750,322,268,baseball,baseball,1,True,False,3,185.0,,https://www.openml.org/search?type=data&status=active&id=185&sort=runs,3.0,0.0009950248756218,0,0,418.0,7,7,22,0.9067164179104478,0.0410447761194029,22.09090909090909,0.3404801772979867,1.453618124655494,11,3,True,0.9067164179104478,3,0,,,,,,,,,,,,22,22,13,3,4,2,,0.948134328358209,exaone,0.9440298507462688,0.930223880597015,0.017910447761193993,0.1355759282173885,1.0,0.051594301221166844,0.06679104477611936,1.0,False,0.9484735413839893,0.9154172320217099,0.9448909299655568,0.05809414466130879,0.14581639491132797,0.9431592039800997,0.04104477611940293,0.31145468061777787,0.9347014925373135,0.0415111940298507,0.26876101483467035,0.9380597014925374,0.04533582089552236,0.36537960927838947,0.9411194029850746,0.9440298507462688,0.932089552238806,14,14.0,0,2,2,10,0.0,,0.0,0.0,0.0011194029850745,tabfm,False,False,False,False,False,False,False,107.33333333333333,3.1271047983648077,2.507855871695831,0.04141791044776122,0.048134328358208966,0.004104477611940216,0.001731725985457122,0.017049368541905863
car-evaluation,A_published112,True,multiclass,False,4,1728,21,0,21,1.0,967,415,346,car-evaluation,car-evaluation,1,True,False,4,40664.0,,https://www.openml.org/search?type=data&status=active&id=40664&sort=runs,4.0,0.0,0,0,,42,2,42,0.6994219653179191,0.0375722543352601,18.615384615384617,0.604140483329056,2.310621521713802,13,4,True,0.7004341534008683,4,0,,,,,,,,,,,,22,22,13,3,4,2,,0.9991329479768787,tabfm,0.9817919075144508,0.8482658959537572,0.15086705202312145,0.00318118425738977,0.9090909090909091,0.08489227535470306,0.10867052023121385,1.0,False,0.9280346820809247,0.9026537046768262,0.9703646064917741,0.08223654957759,0.08119462094296555,0.9803468208092485,0.10356454720616566,0.06218499041355798,0.9799855491329479,0.09710982658959534,0.06568570850855193,0.8923410404624277,0.0497109826589595,0.3478403365792119,0.9451445086705202,0.9364161849710981,0.8482658959537572,16,16.0,0,2,3,10,0.0,,0.0,0.0,0.0092485549132949,tabpfn3,False,False,False,False,False,False,False,103.75,3.2375437381428744,2.6180480967120925,0.29971098265895957,0.09913294797687866,0.06271676300578055,-0.00998221431747437,-0.021327997628575665
churn,A_published112,True,binclass,True,2,5000,20,16,4,0.2,2800,1200,1000,churn,churn,5,True,False,2,40701.0,,https://www.openml.org/search?type=data&status=active&id=40701&sort=runs,2.0,0.0,0,0,194.0,17,10,33,0.859,0.141,6.092198581560283,0.586851742115917,1.5019655702174366,141,2,True,0.8585,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.9765,mitra@v2,0.962,0.8709,0.10560000000000003,0.10114016917716376,0.9090909090909091,0.07169545454545455,0.0917,0.9090909090909091,False,0.9334681818181817,0.8959499999999998,0.9634538461538461,0.08385384615384614,0.13092550082461568,0.9537333333333332,0.07739999999999998,0.18008390121454176,0.9389750000000001,0.06375,0.214450399821888,0.87755,0.0,0.8601978274510178,0.92326,0.8709,0.8842000000000001,170,170.0,0,0,0,10,0.0,,0.0,0.0,0.0007000000000001,tabfm,False,False,False,False,False,False,False,600.0,3.6989700043360187,3.0791812460476247,0.11750000000000005,0.07650000000000001,0.10560000000000003,0.009720512820512894,0.006453846153846157
cmc,A_published112,True,multiclass,False,3,1473,9,2,7,0.7777777777777778,824,354,295,cmc,cmc,3,True,False,3,23.0,,https://www.openml.org/search?type=data&status=active&id=23&sort=runs,3.0,0.0,0,0,24.5,22,4,24,0.4271186440677966,0.2271186440677966,1.8805970149253732,0.9714090842262694,2.907233545197046,67,3,True,0.4269949066213921,3,0,,,,,,,,,,,,22,22,13,3,4,2,,0.5966101694915255,tabfm,0.581864406779661,0.5047457627118643,0.09186440677966112,0.867765087388549,0.0,0.0,0.0,0.0,True,2.1265023112480743,0.8978736517719568,0.5890221642764015,0.0,0.8765632332342478,0.551864406779661,0.0,0.9935069259822388,0.5548305084745762,0.0,0.9573902854024678,0.5181355932203389,0.0,1.3692876933415776,0.5383728813559321,0.5315254237288135,0.5047457627118643,80,80.0,0,0,1,10,0.1288135593220339,0.3421052631578947,0.1162988115449915,0.0353260869565217,0.0023728813559322,mitra@v2,False,False,False,False,False,False,False,118.0,3.168202746842631,2.5490032620257876,0.16949152542372886,-0.30338983050847457,0.06508474576271195,0.03715775749674055,0.0
company_bankruptcy_prediction,A_published112,True,binclass,True,2,6819,95,93,2,0.0210526315789473,3818,1637,1364,company_bankruptcy_prediction,taiwan-bankruptcy,2,True,False,2,,,https://www.kaggle.com/datasets/fedesoriano/company-bankruptcy-prediction,2.0,0.0,0,0,5557.0,3,2,96,0.967741935483871,0.032258064516129,30.0,0.205592508185083,1.1531598469792317,44,2,True,0.9677360219981668,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.9719208211143696,mitra@v2,0.970051319648094,0.9658357771260997,0.0060850439882699225,0.07035490672928606,1.0,0.09574446814182881,0.10219941348973602,1.0,False,0.904255531858171,0.8979005598507063,0.9708267538912699,0.09724227385517703,0.07330624733314783,0.9687927663734116,0.09635874877810358,0.09204123803889051,0.9673203812316716,0.09382331378299116,0.12175010838530012,0.9684384164222875,0.08892961876832839,0.18692929185050106,0.968651026392962,0.967741935483871,0.9691348973607038,53,53.0,0,0,1,10,0.0,,0.0,0.0,0.0002199413489735,PFN-v2,False,False,False,False,True,False,False,818.5,3.833720690444633,3.2140486794119414,0.004178885630498619,0.07192082111436959,0.004178885630498619,0.0020339875178583267,0.0008835250770734548
compass,D_new62,True,binclass,True,2,16644,17,8,9,0.5294117647058824,9320,3995,3329,compass,compass,1,False,True,2,44162.0,,https://www.openml.org/search?type=data&status=active&id=44162&sort=runs,2.0,0.0,0,0,52.0,51,13,59,0.50015019525383,0.49984980474617,1.0006009615384617,0.9999999349095972,1.9999999097655436,1664,2,True,0.5000375516334961,2,0,,,,,,,,,,,,21,21,12,3,4,2,exaone,0.8718233703814959,tabfm,0.7304295584259537,0.6820666866927005,0.1897566836887954,0.28949318866159457,0.0,0.0,0.0,0.0,True,1.3665965755482126,0.8957330243602397,0.7716406328226695,0.0,0.47161204387959993,0.7419144888354862,0.0,0.5582603442774127,0.7115049564433764,0.0,0.6491144847375979,0.7062481225593271,0.0,0.88190805260909,0.7276479423250225,0.6820666866927005,0.7304295584259537,1997,1997.0,0,0,0,10,0.0003003905076599,1.0,0.0006008261359369,0.0,0.0460198257735056,tabpfn26,False,True,False,False,True,True,False,1997.5,4.22125770712091,3.6015167836500104,0.37167317512766596,-0.02817662961850409,0.1897566836887954,0.029726143987183318,0.0
connect-4,D_new62,True,multiclass,False,3,67557,42,0,42,1.0,37831,16214,13512,connect-4,connect-4,1,False,True,3,,,https://www.openml.org/search?type=data&status=active&id=40668,,0.0,0,0,,126,3,126,0.658303730017762,0.0954706927175843,6.895348837209302,0.7687615750065323,2.3269791246647653,1290,3,True,0.658303265797021,3,0,,,,,,,,,,,,21,12,9,0,3,0,tabpfn;PFN-v2;tabicl;exaone;catboost;lightgbm;xgboost;tabm;LogReg;knn,0.8481053878034339,tabiclv2,0.8381845766725873,0.690615748963884,0.15748963883954992,0.3719872250406947,0.0,0.0,0.0,0.0,True,1.2587884843102428,0.8968546477205449,0.8158607986316689,0.0,0.4570367420388,,,,0.826070653246497,0.0,0.4482911054973447,,,,,,,1548,1548.0,0,0,0,10,0.0,,0.0,0.0,0.0006808762581408,ftt,False,True,False,False,True,True,True,5404.666666666667,4.829670355635889,4.209890168681258,0.18980165778567193,-0.0518946121965661,,,
